"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2023-04-28T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",15.21,"provisorisch"
"2023-04-28T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",12.88,"provisorisch"
"2023-04-28T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",501.83,"provisorisch"
"2023-04-28T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",967.52,"provisorisch"
"2023-04-28T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",14.19,"provisorisch"
"2023-04-28T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",13.11,"provisorisch"
"2023-04-28T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",528.97,"provisorisch"
"2023-04-28T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",965.17,"provisorisch"
"2023-04-28T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",14.57,"provisorisch"
"2023-04-29T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",16.52,"provisorisch"
"2023-04-29T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",35.37,"provisorisch"
"2023-04-29T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",965.08,"provisorisch"
"2023-04-29T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",229.79,"provisorisch"
"2023-04-29T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",20.75,"provisorisch"
"2023-04-29T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",16.16,"provisorisch"
"2023-04-29T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",23.53,"provisorisch"
"2023-04-29T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",967.58,"provisorisch"
"2023-04-29T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",20.8,"provisorisch"
"2023-04-29T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",16.22,"provisorisch"
"2023-04-29T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",10.1,"provisorisch"
"2023-04-29T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",965.19,"provisorisch"
"2023-04-29T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",21.52,"provisorisch"
"2023-04-30T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",14.23,"provisorisch"
"2023-04-30T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"provisorisch"
"2023-04-30T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",965.97,"provisorisch"
"2023-04-30T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",130.06,"provisorisch"
"2023-04-30T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",16.48,"provisorisch"
"2023-04-30T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",14.59,"provisorisch"
"2023-04-30T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"provisorisch"
"2023-04-30T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",968.54,"provisorisch"
"2023-04-30T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",17.06,"provisorisch"
"2023-04-30T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",14.07,"provisorisch"
"2023-04-30T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"provisorisch"
"2023-04-30T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",966.06,"provisorisch"
"2023-04-30T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",16.43,"provisorisch"
"2023-05-01T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",12.5,"provisorisch"
"2023-05-01T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",697.65,"provisorisch"
"2023-05-01T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",965.48,"provisorisch"
"2023-05-01T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",92.47,"provisorisch"
"2023-05-01T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",13.9,"provisorisch"
"2023-05-01T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",12.21,"provisorisch"
"2023-05-01T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",555.55,"provisorisch"
"2023-05-01T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",968,"provisorisch"
"2023-05-01T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",14.1,"provisorisch"
"2023-05-01T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",12.02,"provisorisch"
"2023-05-01T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",545.65,"provisorisch"
"2023-05-01T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",965.6,"provisorisch"
"2023-05-01T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",13.72,"provisorisch"
"2023-05-02T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",12.74,"provisorisch"
"2023-05-02T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",121.18,"provisorisch"
"2023-05-02T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",970.6,"provisorisch"
"2023-05-02T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",163.25,"provisorisch"
"2023-05-02T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",15.32,"provisorisch"
"2023-05-02T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",12.71,"provisorisch"
"2023-05-02T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",54.18,"provisorisch"
"2023-05-02T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",973.08,"provisorisch"
"2023-05-02T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",16.34,"provisorisch"
"2023-05-02T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",12.53,"provisorisch"
"2023-05-02T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",67.18,"provisorisch"
"2023-05-02T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",970.69,"provisorisch"
"2023-05-02T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",15.7,"provisorisch"
"2023-05-03T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",13.69,"provisorisch"
"2023-05-03T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"provisorisch"
"2023-05-03T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",971.17,"provisorisch"
"2023-05-03T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",298.99,"provisorisch"
"2023-05-03T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",18.26,"provisorisch"
"2023-05-03T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",13.83,"provisorisch"
"2023-05-03T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"provisorisch"
"2023-05-03T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",973.73,"provisorisch"
"2023-05-03T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",18.5,"provisorisch"
"2023-05-03T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",13.36,"provisorisch"
"2023-05-03T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"provisorisch"
"2023-05-03T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",971.21,"provisorisch"
"2023-05-03T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",18.56,"provisorisch"
"2023-05-04T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",16.88,"provisorisch"
"2023-05-04T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"provisorisch"
"2023-05-04T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",968.21,"provisorisch"
"2023-05-04T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",299.91,"provisorisch"
"2023-05-04T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",23.48,"provisorisch"
"2023-05-04T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",17.15,"provisorisch"
"2023-05-04T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"provisorisch"
"2023-05-04T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",970.65,"provisorisch"
"2023-05-04T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",23.93,"provisorisch"
"2023-05-04T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",16.63,"provisorisch"
"2023-05-04T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"provisorisch"
"2023-05-04T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",968.17,"provisorisch"
"2023-05-04T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",23.52,"provisorisch"
"2023-05-05T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",18.43,"provisorisch"
"2023-05-05T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",10.77,"provisorisch"
"2023-05-05T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",967.45,"provisorisch"
"2023-05-05T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",223.67,"provisorisch"
"2023-05-05T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",23.55,"provisorisch"
"2023-05-05T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",18.35,"provisorisch"
"2023-05-05T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",5.27,"provisorisch"
"2023-05-05T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",969.89,"provisorisch"
"2023-05-05T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",23.96,"provisorisch"
"2023-05-05T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",18.03,"provisorisch"
"2023-05-05T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",4.77,"provisorisch"
"2023-05-05T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",967.43,"provisorisch"
"2023-05-05T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",23.47,"provisorisch"
"2023-05-06T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",18.3,"provisorisch"
"2023-05-06T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"provisorisch"
"2023-05-06T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",966.08,"provisorisch"
"2023-05-06T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",221.54,"provisorisch"
"2023-05-06T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",22.27,"provisorisch"
"2023-05-06T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",18.38,"provisorisch"
"2023-05-06T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",18.55,"provisorisch"
"2023-05-06T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",968.6,"provisorisch"
"2023-05-06T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",22.8,"provisorisch"
"2023-05-06T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",18.05,"provisorisch"
"2023-05-06T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"provisorisch"
"2023-05-06T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",966.17,"provisorisch"
"2023-05-06T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",22.45,"provisorisch"
"2023-05-07T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",16.56,"provisorisch"
"2023-05-07T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",435.28,"provisorisch"
"2023-05-07T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",966.47,"provisorisch"
"2023-05-07T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",171.12,"provisorisch"
"2023-05-07T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",21.75,"provisorisch"
"2023-05-07T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",16.26,"provisorisch"
"2023-05-07T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",356.37,"provisorisch"
"2023-05-07T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",968.95,"provisorisch"
"2023-05-07T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",22.3,"provisorisch"
"2023-05-07T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",16.14,"provisorisch"
"2023-05-07T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",360.25,"provisorisch"
"2023-05-07T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",966.52,"provisorisch"
"2023-05-07T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",21.68,"provisorisch"
"2023-05-08T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",15.86,"provisorisch"
"2023-05-08T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",252.25,"provisorisch"
"2023-05-08T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",970.11,"provisorisch"
"2023-05-08T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",139.3,"provisorisch"
"2023-05-08T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",18.1,"provisorisch"
"2023-05-08T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",15.75,"provisorisch"
"2023-05-08T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",25.33,"provisorisch"
"2023-05-08T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",972.52,"provisorisch"
"2023-05-08T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",18.68,"provisorisch"
"2023-05-08T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",15.24,"provisorisch"
"2023-05-08T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",154.1,"provisorisch"
"2023-05-08T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",970.05,"provisorisch"
"2023-05-08T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",18.37,"provisorisch"
"2023-05-09T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",16.51,"provisorisch"
"2023-05-09T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",452.37,"provisorisch"
"2023-05-09T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",964.6,"provisorisch"
"2023-05-09T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",154.8,"provisorisch"
"2023-05-09T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",20.68,"provisorisch"
"2023-05-09T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",16.65,"provisorisch"
"2023-05-09T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",459.62,"provisorisch"
"2023-05-09T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",967.09,"provisorisch"
"2023-05-09T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",21.54,"provisorisch"
"2023-05-09T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",16.01,"provisorisch"
"2023-05-09T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",473.35,"provisorisch"
"2023-05-09T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",964.68,"provisorisch"
"2023-05-09T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",20.64,"provisorisch"
"2023-05-10T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",13.21,"provisorisch"
"2023-05-10T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",182.82,"provisorisch"
"2023-05-10T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",964.16,"provisorisch"
"2023-05-10T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",89.01,"provisorisch"
"2023-05-10T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",13.98,"provisorisch"
"2023-05-10T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",12.87,"provisorisch"
"2023-05-10T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",133.55,"provisorisch"
"2023-05-10T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",966.64,"provisorisch"
"2023-05-10T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",14.29,"provisorisch"
"2023-05-10T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",12.83,"provisorisch"
"2023-05-10T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",94.03,"provisorisch"
"2023-05-10T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",964.27,"provisorisch"
"2023-05-10T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",14,"provisorisch"
"2023-05-11T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",12.02,"provisorisch"
"2023-05-11T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",239.51,"provisorisch"
"2023-05-11T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",963.87,"provisorisch"
"2023-05-11T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",121.34,"provisorisch"
"2023-05-11T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",13.57,"provisorisch"
"2023-05-11T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",11.76,"provisorisch"
"2023-05-11T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",198.68,"provisorisch"
"2023-05-11T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",966.37,"provisorisch"
"2023-05-11T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",13.74,"provisorisch"
"2023-05-11T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",11.76,"provisorisch"
"2023-05-11T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",127.25,"provisorisch"
"2023-05-11T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",964.03,"provisorisch"
"2023-05-11T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",13.94,"provisorisch"
"2023-05-12T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",13.84,"provisorisch"
"2023-05-12T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.02,"provisorisch"
"2023-05-12T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",962.73,"provisorisch"
"2023-05-12T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",207.77,"provisorisch"
"2023-05-12T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",17.33,"provisorisch"
"2023-05-12T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",13.88,"provisorisch"
"2023-05-12T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.57,"provisorisch"
"2023-05-12T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",965.24,"provisorisch"
"2023-05-12T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",17.72,"provisorisch"
"2023-05-12T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",13.63,"provisorisch"
"2023-05-12T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.37,"provisorisch"
"2023-05-12T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",962.9,"provisorisch"
"2023-05-12T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",17.22,"provisorisch"
"2023-05-13T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",13.18,"provisorisch"
"2023-05-13T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",70.87,"provisorisch"
"2023-05-13T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",965.3,"provisorisch"
"2023-05-13T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",135.42,"provisorisch"
"2023-05-13T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",14.95,"provisorisch"
"2023-05-13T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",13.14,"provisorisch"
"2023-05-13T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",29.72,"provisorisch"
"2023-05-13T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",967.84,"provisorisch"
"2023-05-13T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",15.21,"provisorisch"
"2023-05-13T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",12.9,"provisorisch"
"2023-05-13T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",17.35,"provisorisch"
"2023-05-13T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",965.57,"provisorisch"
"2023-05-13T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",15.01,"provisorisch"
"2023-05-14T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",12.7,"provisorisch"
"2023-05-14T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",323.65,"provisorisch"
"2023-05-14T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",964.06,"provisorisch"
"2023-05-14T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",123.91,"provisorisch"
"2023-05-14T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",14.91,"provisorisch"
"2023-05-14T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",12.43,"provisorisch"
"2023-05-14T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",248.43,"provisorisch"
"2023-05-14T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",966.58,"provisorisch"
"2023-05-14T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",15.02,"provisorisch"
"2023-05-14T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",12.27,"provisorisch"
"2023-05-14T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",227.37,"provisorisch"
"2023-05-14T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",964.3,"provisorisch"
"2023-05-14T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",14.75,"provisorisch"
"2023-05-15T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",12.96,"provisorisch"
"2023-05-15T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",167.97,"provisorisch"
"2023-05-15T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",963.13,"provisorisch"
"2023-05-15T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",161.31,"provisorisch"
"2023-05-15T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",15.8,"provisorisch"
"2023-05-15T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",12.74,"provisorisch"
"2023-05-15T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",129.13,"provisorisch"
"2023-05-15T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",965.64,"provisorisch"
"2023-05-15T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",16.91,"provisorisch"
"2023-05-15T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",12.56,"provisorisch"
"2023-05-15T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",128.68,"provisorisch"
"2023-05-15T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",963.3,"provisorisch"
"2023-05-15T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",15.79,"provisorisch"
"2023-05-16T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",12.02,"provisorisch"
"2023-05-16T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",180.6,"provisorisch"
"2023-05-16T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",964.12,"provisorisch"
"2023-05-16T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",46.85,"provisorisch"
"2023-05-16T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",13.55,"provisorisch"
"2023-05-16T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",11.62,"provisorisch"
"2023-05-16T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",203.1,"provisorisch"
"2023-05-16T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",966.65,"provisorisch"
"2023-05-16T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",13.62,"provisorisch"
"2023-05-16T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",11.39,"provisorisch"
"2023-05-16T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",173.72,"provisorisch"
"2023-05-16T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",964.34,"provisorisch"
"2023-05-16T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",13.23,"provisorisch"
"2023-05-17T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",11.19,"provisorisch"
"2023-05-17T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"provisorisch"
